	contract_id	cnt_blocks_1m	cnt_blocks_2m	cnt_blocks_3m	cnt_blocks_2m_sum	cnt_blocks_3m_sum	ratio_cnt_blocks_2m	ratio_cnt_blocks_3m	avg_block_3m	last_block	ratio_last_block_to_3m	age	contract_duration	cnt_active_services_now	cnt_active_services	cnt_canceled_services	avg_service_time	last_change_time	avg_service	cnt_contracts_in_area	cnt_active_contarcts_in_area	cnt_broken_contracts_in_area	credit_3m	credit_2m	credit_1m	cnt_transactions_3m	cnt_transactions_2m	cnt_transactions_1m	transaction_period_3m	transaction_period_2m	transaction_period_1m	avg_transaction_3m	avg_transaction_2m	avg_transaction_1m	last_transaction	ratio_last_transaction_to_3m	ratio_last_transaction_to_2m	ratio_last_transaction_to_1m	last_transaction_time	ratio_last_transaction_time_to_1m	ratio_last_transaction_time_to_2m	ratio_last_transaction_time_to_3m	cnt_favorite_transactions	cnt_types_of_transaction	cnt_tariff_plan	last_tariff_plan_change	tariff_payment_now	tariff_payment_before	diff_in_tariff_payments	avg_tariff_change_time	cnt_equip	traffic_activity_1m	open_sessions_1m	traffic_activity_2m	open_sessions_2m	traffic_activity_3m	open_sessions_3m	traffic_activity_1w	open_sessions_1w	traffic_activity_2w	open_sessions_2w	traffic_activity_3w	open_sessions_1m.1	traffic_activity_4w	open_sessions_4w	ratio_traffic_1m_to_3m	ratio_traffic_1m_to_2m	avg_daily_traffic_1m	avg_daily_traffic_2m	avg_daily_traffic_3m	avg_daily_traffic_1w	avg_daily_traffic_2w	avg_daily_traffic_3w	avg_daily_traffic_4w	avg_traffic_per_session_1m	avg_traffic_per_session_2m	avg_traffic_per_session_3m	avg_traffic_per_session_1w	avg_traffic_per_session_2w	avg_traffic_per_session_3w	avg_traffic_per_session_4w	ARPU	churn
1886	3945	1	0	2	1	3	0,7383683079	1	0	132,599704516	0	30	730	1	1	3	902	804	1,7905766485	179	154	24	3,8267868747	11,9869206584	6,1930432231	2	3	0	36	18	19	0	2,3753061443	0	0	2,4844717599	0	0,1261682574	63	0	0	0,4644818547	231	3	0	0	0	4,1783335894	-4,1783335894	0	0	53,507689579	412886	0	0	138,037290577	1218638	8,3987037332	76046	0	0	3,2946133479	23405	41,3962396506	325504	0	0,7411485738	0	10,9993621113	1,3998599562	0	0	2,9147441821	0	0	0,0033030389	0,0001208955	0	0,0033572278	0,002296571	0	96	1
1887	1161	3	2	0	5	5	1	0	439	502,357985494	12,4513771413	76	99	1	2	3	295	2626	0,4538770732	76	42	4	6,2222618365	5,4700538237	1,6349384576	0	5	6	0	30	50	3,066479273	0	6,2155392976	5,5956644077	2,7323012476	0,2885541518	0,3702290797	0	0	0,5479733343	1,8148231699	107	15	8	0	4,4289609854	0	4,4289609854	467,912252324	0	27,0105098532	225229	84,8789913127	768279	14,2710516703	122188	0	0	26,8002740389	221883	0	0	23,9182436968	200747	0	1	0,286267487	1,4476259721	0,6473757893	0,2171759891	0	7,161021655	0	0,0004696875	0,0005630451	0,0004733135	0,0004431995	0	0,0008372113	0	0	0
1888	3356	2	0	5	2	7	0	0	0	0	0	38	201	1	13	1	504	256	0,8913227201	142	130	5	8,278722855	1,766340847	3,4655090019	0	0	6	5	48	54	0	0	0	13,489457399	1,3470218539	6,4068862638	1,3796623157	58	0	1,1519143187	0	260	4	0	0	4,8263634663	2,0470608294	2,7793026369	139,178257219	2	0	0	170,613805262	1427604	37,5179725715	331220	20,9309476599	189520	0	0	0	0	34,6475830273	272438	0	0,2852379198	2,7794404153	0	2,9143005534	0,371810185	3,5236781099	0	8,5881689968	0	0	0	0,000385653	0	0	0,0035919173	1116	1
1889	2516	1	3	10	4	14	1	0,9262919	264	727,819397756	0	63	262	1	0	3	96	0	2,0605162752	190	24	2	2,1459374135	2,087130918	0	2	4	0	49	0	23	0,0873478253	6,9231255536	0	0	0	1,2189087097	0	30	0	4,8837221418	1,4383475178	0	3	19	0	0	0	0	927,373028533	0	0	0	0	0	20,1852312859	172824	0	0	0	0	0	0	0	0	0	0,2729457304	0	1,6175113015	0	0	1,5418627592	0,7130792028	0	0,0004217292	1,60618133518e-05	0,0004951141	0,0002278156	0,0010654074	0,0001089099	9,53109892406e-05	220	0
1890	3028	0	1	0	1	1	0,470297947	0,6265789213	0	0	0	49	806	1	3	2	569	495	1,7920049506	357	356	46	1,1485980864	8,1830722306	0	3	21	0	0	15	50	0	0	0	6,6018911993	2,1640014771	0,0050249805	0,3031538294	10	0,2822169308	0	0,5783252147	74	1	0	0	2,7174825942	0,3542958187	2,3631867754	535,293092308	0	0	0	4,1557477722	34773	38,3583876449	338640	0	0	0	0	0	0	11,1231931211	87463	0	0	0	0	3,1477862068	0	0	0	0	9,41339984851e-05	0	0,0004902677	0,000265443	0,0028236999	0	0,0021889877	956	1
1891	448	4	11	5	15	20	0,5967650668	0	791	1313,2544609	0	67	940	0	1	5	0	0	0	54	8	0	8,1020118741	3,6697164963	0	0	4	5	13	0	0	19,4516723318	6,0618194633	1,4629790074	1,3722657468	1,96652234	0	1,1713729112	0	6,0967593531	0	0	33	2	5	317	0	2,5281825892	-2,5281825892	298,223811643	0	10,1800224158	84886	34,1179400752	308817	0	0	3,3274441109	23825	0	0	6,7633762441	56765	7,0555806869	59217	0,6435759721	1	0	0	1,4713660587	1,2159567037	0	0	3,8224700936	9,69633266939e-05	0	0	0	0,0005708149	0,0004285984	0	812,950542186	0
1892	1706	5	3	4	8	12	1	0	367	619,713602109	2,4983052056	32	3694	0	3	0	0	0	0,8367757762	181	93	8	4,0650572243	0	0,7841294227	14	0	0	13	20	33	0	1,0065432204	2,0124482035	1,5877060092	2,2802093468	0	0,523889769	16	2,2045533831	0	0	0	1	8	464	1,5363842932	12,7625921755	-11,2262078824	79,2462251861	0	19,9678956817	166503	0	0	5,9877719415	51267	0	0	0	0	107,561621619	902771	8,9834190361	75398	0	0,4122931425	0,2715366058	0	0	0	1,0137892347	1,5779212571	0,9140307184	0,0001697778	0	0	5,85073825904e-05	0,0001710729	0,0001460666	0	0	0
1893	4430	0	3	0	3	3	0	1	899	1155,85641507	1,8809678831	26	1822	0	3	3	2734	0	0	282	113	11	0	10,0901378989	0,5681794857	25	6	0	45	10	13	0	8,3117023789	0	6,7005752334	0	9,3476242872	0	0	0	1,3216572797	0	118	4	6	0	0,239286878	3,6775314911	-3,438244613	0	2	0	0	0	0	214,979656817	1897910	0	0	3,5049511182	26778	4,7186708305	33522	0	0	0,0023863121	0	0,5256948855	0	0,1288738187	0	0	2,3031798972	2,0006413245	0,0065759114	0	0,0009467602	0	0,002110152	0,0011486283	0,0046531862	552	1
1894	4324	2	1	11	3	14	1	0	36	857,188024845	0,6854197179	30	2589	0	1	0	0	0	0,8849808165	167	34	6	2,8533182628	3,3047816762	5,1203145264	8	2	0	0	24	0	0	3,4536025641	0	0,7028925506	3,9562012386	0	0	0	0	0,5106335592	0	132	0	0	0	1,0112597569	1,4485002521	-0,4372404952	876,565906204	0	14,4469328528	111478	145,811866229	1220075	0	0	9,351592299	84674	6,9546490166	53134	30,7518330378	218467	0	0	0	1	0	1,2914563273	0,6792150881	2,7558786257	0,1886342666	0	2,6909511825	0,0029443581	0	0	0,0001129349	0,0005667265	0	0	1338	1
1895	618	0	5	2	5	7	0,5675396513	0,540328813	64	1102,8171198	6,9468493324	56	1232	0	1	0	0	243	0,8020259235	196	35	5	0	0	1,5743406569	3	0	0	0	0	3	0	0	0	2,7992490388	1,3299771938	0	0,5988761392	18	3,1410129754	0,7687316925	0,7412841508	19	3	16	0	0	4,0484488281	-4,0484488281	3,2221406336	2	96,2855404623	802884	16,2538381006	147121	90,2663892793	772856	0	0	3,822152819	31644	5,9768213051	50163	6,6930276616	56174	0,6971436559	0,5544389612	2,2201978916	0	0	0,3213348557	0,7015612702	0	0,8077862132	0,0001836958	0	0	0	0	0	0,000210075	953,32396945	1
1896	707	3	6	5	9	14	0,3522093238	0,4188813418	745	19,9310735027	8,3821073887	62	685	0	0	0	0	1133	1,0620165235	86	32	1	30,3236313368	0	9,695572897	1	9	3	34	14	9	1,2245292012	8,9256963133	0,2187141695	0	0,4665940104	0	0	49	0	1,8052954997	2,1658091658	35	0	3	620	1,328878793	0	1,328878793	142,480243326	0	24,4249014177	203668	0	0	0	0	18,5807501811	133043	14,3810282529	119062	10,5262500036	88347	2,6689421977	22400	0,7624639562	0,8649812064	0	0	1,0474022063	0	0,5170786421	0	1,5183565687	0,0002197959	0,0002664774	0,0002656854	0	0,0002444198	0,0045180202	0,0007876426	384	0
1897	5199	5	4	0	9	9	0	1	26	0	1,4737560054	32	616	0	0	0	2533	1328	2,5519851973	261	228	36	0	0	1,9831786782	0	4	0	69	4	0	0,214649225	0	2,5187770061	0	0	7,0937054206	0,7302449444	19	2,6580183697	0	0,564665485	26	0	0	1397	14,0158984148	0	14,0158984148	0	1	0	0	159,754182993	1336736	28,510976928	251704	0	0	22,627784972	172878	12,9047109128	91677	0	0	0	0	2,4303525802	0	0	0,6649585654	0	0,4022268265	10,264603528	0	0	0	0	0,0025046658	0,0015489563	0	440	0
1898	430	0	0	0	0	0	0,1348862054	0,2290398528	743	75,8067979054	9,5913725454	30	1968	1	0	0	0	0	1,3062941753	36	30	3	4,9796135221	2,1622500998	0	0	0	2	0	55	13	0	0	0	14,6016920057	0	1,6133424003	0,7504752375	10	0	0	1,1219573527	248	5	11	398	4,6356487513	1,6571399797	2,9785087716	98,0364759481	0	45,7406769778	381412	23,184648909	209855	14,083504834	120582	0	0	0	0	3,3836766263	28399	0	0	0,7415141444	0,9951234062	0	0	0	0	0,0668673633	3,6355331599	0	0,0005163756	8,33230760004e-05	0,0001397712	0,0002277195	0,0003707427	0,0001902947	0	814	0
1899	151	1	0	0	1	1	0,8077413892	0,0959281954	291	826,15703827	3,2541337507	35	176	0	0	0	2247	0	0	181	66	6	0	0	7,4244988134	16	0	0	42	0	9	1,3252783996	0,0327182474	0	5,3282426083	3,6716632405	0,5451731129	0,6725181036	4	0	2,079670119	0	235	6	0	486	0	4,6471250345	-4,6471250345	693,468930167	1	0	0	0	0	66,9962175099	573618	7,0433775007	50432	13,3687586314	110681	15,1614422109	127250	1,0249636268	8602	0,7570755377	0	0	0	0	0,7356432656	1,5023958855	1,5392222209	0	0	0,0007216447	0	0	6,46390622529e-05	0	0	1052	0
1900	2716	2	5	0	7	7	0,523682414	0,6682907806	467	102,685635989	1,982420403	39	242	1	2	2	0	154	0	281	115	6	10,1066591037	0	4,3533713549	19	5	4	26	43	0	0	1,120221677	0	1,6657666748	0	3,1564181715	2,1600183765	0	1,1881560742	1,3099730599	0,0783112651	58	4	8	744	5,7188982604	8,293835798	-2,5749375377	0	3	28,5088003024	219985	0	0	0	0	8,1585170715	73871	0	0	14,387854086	102214	2,0451403005	16081	0,8709480732	1	0,8877842458	4,0728749644	0	0	0	11,9769144314	7,2425744594	0,0002284411	0	0,0007801181	0,0002068665	0,0001951121	0,0009322547	0,0038895199	338,837291071	0
1901	826	0	0	3	0	3	0,1171529405	0	0	0	0	87	3227	1	3	3	146	5323	0,880817327	86	35	5	24,8329014707	0	0	0	0	1	33	0	50	0,3268387247	3,8458035869	2,4623532159	1,2555552266	1,964116492	0,8026930422	5,5814242258	0	0	0,941534306	0	462	8	6	1234	0	1,2815854228	-1,2815854228	285,77593324	0	0	0	52,3857497664	474167	18,4738584895	158172	0	0	5,3288285647	44118	19,8676638688	166750	0	0	0,2343410831	0	0	1,3793871823	0	0	0,9568208043	1,3099194009	0	0,0013014498	7,03308041287e-05	0,0001250843	0,0002376408	0	0,0003414936	0	192	0
1902	4258	2	2	0	4	4	0,2420163872	0	0	556,113314592	0	57	1092	0	0	0	793	212	0,2518676033	88	44	6	18,3187708856	4,4653609254	4,8308590066	4	0	0	0	0	28	0	6,9558249094	8,7453710256	8,0735408856	2,1099793065	0	0	0	3,1754361217	0	1,3672259974	111	0	0	0	0	0	0	3155,9768536	0	155,025947906	1196242	0	0	10,1356943437	89481	5,8025346296	52539	0,2460130581	1879	0	0	0	0	0,1628479539	0,2658989121	0	4,3519829844	0,439736102	0	0	1,0343118649	0	0	0,0010529036	0,0006509643	0,001043323	0,0027240149	0,0011768011	0,0025948691	1740	1
1903	4184	2	6	0	8	8	0,0460425618	0,8230196633	0	0	0	66	158	1	0	3	1169	0	1,5083142586	138	114	0	0	3,1551093521	31,8764774112	0	0	2	0	24	32	1,2853353014	0	0,0033563708	32,3637556678	2,259071075	1,2337820355	1,0966557183	4	0,5117103736	0	0,4286369472	139	0	0	4704	0,2210927322	1,4759097574	-1,2548170253	249,98612605	6	0	0	0	0	0	0	2,8460582829	25769	0,9299020142	7104	10,9266060283	77624	9,7524527903	76684	0	0	0	0,5141612802	0,4839672301	0,6674494233	1,3551569643	0	0	0,0012487627	0	0	0	0,0062798128	0,001793824	0,0024907535	1460	1
1904	5069	2	2	0	4	4	0,2206749129	0,6476183386	1268	0	2,1638964894	27	855	1	0	0	395	0	1,1182320342	112	49	1	5,2307403513	4,3904210977	9,1174161911	2	0	4	17	30	0	6,496213304	4,8982379313	0,8699032947	0,658766323	0	8,0362407279	0	6	0	11,238810793	0	64	1	5	0	0	0	0	0	0	0	0	79,9239750493	668760	0	0	0	0	0	0	0	0	8,6684950382	68161	0,2666455869	0	0	0,4570689792	3,2043813794	0,6274391668	0	1,179741326	0	0	0,0002137131	0,0001194316	0	0	0	0	44	1
1905	4091	0	6	2	6	8	0	0,1430312114	829	0	3,0611560971	26	382	0	4	0	0	705	1,1816057037	177	2	0	2,3778368613	0	0	1	13	5	0	17	39	0	0	0	18,3005695194	0	1,2120108757	0,1602833679	0	14,3998694623	0,2221293176	0	84	0	2	164	3,2754415033	0,2919126856	2,9835288177	64,3592584807	0	103,472709475	798437	0	0	168,771141695	1489966	17,8322689385	161463	28,7354123126	219541	37,3737264555	265510	16,6183900728	130672	0,3678278366	0,4463449624	0	1,7580724008	0,9744716512	0	1,082719019	1,9080367714	4,1949903911	0,0014760252	0,0013424717	0	0,0002126303	0,0034304387	0	0,0004061424	896	0
1906	771	0	9	0	9	9	0,004785258	0,1508887343	301	944,579526674	0	68	1478	0	0	0	0	886	0,1171084435	124	112	9	0,6183469924	3,7952539859	3,116644073	10	0	0	5	95	14	3,6099827871	5,5843633268	8,1464668804	2,4859279315	3,6872653644	7,6454582681	2,517816229	0	1,2812204623	2,263797947	1,6825122918	195	2	4	0	3,1959975181	0,2267599962	2,969237522	326,282519035	2	0	0	0	0	0	0	1,8281009794	13089	0	0	0	0	0	0	0	0,2527029279	0	0	0	0,6476708428	1,6560113849	0	0,4233525963	0,0002967444	6,86856380362e-05	0,0003343862	0,0004014795	0,0006162884	0,0004656901	0	770	0
1907	3274	6	0	0	6	6	0,9090967515	0,6465522943	698	269,07858424	10,1852330543	19	931	0	5	1	770	0	0,6675406981	111	81	4	0	1,4630338158	0	0	6	0	0	21	0	10,3996954047	0,3195200632	0	13,5542180236	1,633178305	2,060138476	0,5245471666	27	0,6085683696	0	4,6449876876	387	3	3	1110	5,6823839236	5,2475925647	0,4347913589	0	0	0	0	0	0	19,3178295205	170544	0	0	0	0	19,1686030108	136177	16,5603185046	130216	0	0,7877897599	0	0	0	0,7485175537	1,4656414649	1,9060441501	0	0,0008463688	0,0010356003	0	0,000162206	0,0045988808	0	0,0049771101	96	1
1908	1571	0	0	0	0	0	0,9303190781	0,4102469804	82	259,737242874	23,3781903727	53	1279	0	3	0	1433	7147	0,3275428105	53	41	1	0	10,6407095545	0,031431135	0	35	1	44	30	24	6,6377682598	1,2778296805	6,237773265	2,5783108334	4,4501422629	3,5868771327	1,2563218801	0	5,4564867948	0	0,1046413325	186	7	5	0	0	2,6934907262	-2,6934907262	656,851553495	3	47,5139800002	396198	0	0	43,2462807442	370272	5,3506687176	38312	4,764133626	39442	0	0	9,2659927585	77770	0,2872778137	0	0	0	0,9256321744	0,3703505803	0,9134226694	0	0	0,000472016	0	0	0	0	0,0003114275	0,0008160472	889,406790391	0
1909	224	9	0	24	9	33	0,6049223555	0	585	0	49,145544957	68	1024	0	7	1	73	1114	0,8950563763	165	84	3	0	16,1349634683	0	1	10	2	0	32	21	2,8216834645	3,5673209117	5,2752959057	0	0	2,2465289537	0,0548723844	78	0,3590436963	1,8398430985	0	88	4	0	0	6,0862532273	0	6,0862532273	239,375399408	0	0	0	118,951719305	1076687	10,3625198796	88723	0	0	2,1722849267	17984	0,3761809473	3157	0	0	0,6812433267	0	0	0	0	1,3659263677	0	0	3,1376914533	0,0005068104	4,81368038118e-05	0,0004620692	0	0,0005317678	0,000342531	0,0006595279	515,116861789	0
1910	1570	6	9	6	15	21	0	1	235	71,5720004509	11,1802676466	35	460	1	0	0	0	832	1,8130755703	152	141	2	6,0435784372	1,8891693889	0	2	5	0	0	2	0	2,6497575985	0,2470954485	1,2609864992	12,969503093	0	1,8099742582	0,9136717883	100	0,4985409809	4,745251623	0,4815900051	138	0	5	0	0	4,7540574088	-4,7540574088	176,592041115	2	0	0	39,3681669382	356339	57,5077689957	492378	0	0	5,510654623	45623	3,5566513085	29851	11,8799444108	99709	1	0,4913609023	0	2,6790632933	0	0,5737794429	0,7555898135	0,2895074732	0	9,72086165051e-05	2,96653761146e-05	0,0003156066	0	0	0,0001092386	0,0001852228	690	0
1911	1611	1	36	0	37	37	0	0,1102596091	0	203,236217719	0	29	478	0	6	2	0	4585	0,9710001479	7	6	0	0	4,0808373801	1,9875250288	1	4	0	43	0	0	4,5755103102	3,1009001827	2,8204777389	0	1,0623863017	0	0,9473428179	1	1,4379913499	0,3493608255	0	185	5	49	128	0	4,5042018613	-4,5042018613	771,563220996	1	244,29694876	2037088	24,6933840876	223511	38,1934585937	327010	0	0	0	0	14,8959601749	125022	4,701980122	39463	0	0,8222632836	1,0835027945	0	0,3660797102	0	1,4844975541	0,8758919546	1,6098495178	0,0004281286	0	0	0,0009154254	0	0	0	358	1
1912	4101	1	0	0	1	1	0,6224026244	1	817	399,750736267	0,4124629606	63	342	1	0	0	0	8	2,1465684382	206	21	2	1,0550968448	23,8685571939	0	0	32	0	16	0	66	0	4,2501604986	0	2,4076954065	0	1,5303122739	1,016261318	0	0	0	0,4265695372	26	7	0	549	0,1234737483	2,4722956868	-2,3488219386	0	0	0	0	0	0	73,9077992023	652482	7,9139195008	71657	1,495453447	11425	0	0	13,2710330441	104352	0	0	0	1,2692497444	1,6597973751	0,7829583244	1,0738489413	4,9600251051	2,210482253	0,0014829489	0,0001592966	0,0007409089	0,0001811292	0,0006324414	0,0013833251	0	670	1
1913	1999	0	0	0	0	0	0,9241960769	0,8439323485	0	0	5,0897478287	66	624	0	2	0	127	728	1,6295953998	145	63	8	4,3092944598	18,1092264184	0	0	9	1	10	75	12	2,0601846163	5,7894185779	4,2329446811	0	3,4992390945	0	2,1588759488	8	0,9439845342	0,4163490447	0	211	3	0	370	2,2241192498	0	2,2241192498	1117,72673482	1	31,0792438489	259156	16,3335449735	147842	0	0	8,6533080865	61960	1,5431616777	12776	15,8180430665	132761	0	0	0	0	0	0	1,7503031424	1,8731335345	0,2036601259	1,1381178899	1,7747033374	0,0005049083	0,0005726419	0	0,0001349017	0,0001264973	0,001055416	0	704,351125258	1
1914	724	0	3	0	3	3	0	0,6901242085	394	190,982580875	0	46	3183	0	0	1	137	1711	1,6884321397	231	134	19	5,474334243	0	2,126811494	0	0	2	16	28	17	2,4330885553	1,9190287304	0	0	1,1908056869	2,2805867705	1,5442870176	39	3,8281564899	0	0,0518702704	173	0	0	18	3,5772476965	0	3,5772476965	261,624877716	3	44,1367198901	368037	185,291588008	1677160	0	0	0	0	0	0	10,3993306283	87282	34,2499013836	287461	0,1081074735	0,7666686285	1,3846907783	1,1995020415	0	0,1805264594	0	0	1,177586584	0,000571365	0,0002615103	0	0	0,0007234481	0	0	1578	0
1915	4606	3	2	0	5	5	0,2952714136	0	171	600,90458386	0	54	559	1	0	2	470	0	0,4071455918	271	68	12	10,4363885539	0	9,3872309878	5	2	0	0	25	49	4,2304705351	1,6518839151	1,9977477885	10,8337032934	1,864191036	1,2548189864	0	4	1,772679193	0	0,7669325963	134	4	3	232	2,66142667	12,0169119344	-9,3554852645	1,975374834	0	76,1310218992	587457	0	0	0	0	1,6747093156	15163	7,9518145169	60752	0	0	0	0	0	1	0	1,9349176338	1,7081155672	0,253558766	1,2208998912	1,671020405	0	0	0	0	0	0,0001476869	0,0009848941	0	2660	1
1916	5174	3	0	8	3	11	0	0,2547431416	700	0	0	52	1539	0	0	1	1090	0	0,6970833325	214	37	0	0	3,2252667787	8,6059410795	0	4	8	43	13	60	3,1476468597	1,1641219281	0	3,3547704332	0	0	0	18	1,4614589967	1,3799658577	1,9365770228	19	5	18	2928	1,6773505113	0	1,6773505113	178,344980621	0	0	0	0	0	0	0	2,8886620732	26155	5,6586310508	43232	21,0714442227	149695	7,6880780258	60452	0,1998651883	0,0183887608	2,2388625744	0	5,3016162627	0,5665173042	2,0507134571	6,2865454987	1,3287161169	0	0	6,13117470478e-05	0,0008256271	0,0023237023	0,003178135	0	1722	1
1917	5246	4	0	0	4	4	0	0,1732923142	0	275,535123912	0	44	125	0	1	0	1026	0	4,0692872065	68	60	3	0	0	0	1	9	0	14	4	46	0,758206497	5,8736841817	0,4201097686	7,2946973674	1,8119181937	0	0,9316551874	0	0,0854956315	0	0	93	1	1	606	1,3008779688	2,8918184671	-1,5909404983	151,377737082	0	75,5976639339	583342	0	0	9,7300379299	85899	6,6849317095	60529	0	0	0	0	0	0	0,329834189	0,3927220581	0,0438111841	3,3392171739	1,7090516336	0,9383118923	0,0275203424	0	0,3096522654	0,002800764	0,0003705656	0,00026871	1,40471021483e-05	0,0002245839	0,0054043763	0,0054870408	478	1
1918	5356	0	0	3	0	3	0	1	522	0	0	81	275	0	1	2	0	0	0	250	33	1	12,5722330682	1,7801968306	0	24	3	1	16	62	0	0,4949157078	4,3513196725	3,3004519037	0	0,3020327991	0	0	0	0	0	0,4550666973	54	3	14	1099	0,1024030451	0	0,1024030451	0	2	28,186762267	217500	0	0	51,3410339689	453255	0	0	0	0	0	0	34,199396844	268914	0	0	1,2326697772	1,652211322	0,8465757387	1,1489145626	0	0	0,1188763513	0,0014768212	0,0020152665	0	0	0	0,0018448159	0,0016841079	1684	1
1919	5154	1	4	0	5	5	1	1	0	739,529041556	4,7705898477	24	1219	1	3	3	112	0	1,6522676709	42	42	2	10,1734278772	1,6374825834	8,3974580983	1	8	10	0	2	57	0	7,5918192102	1,5263385405	0	0	5,1380676694	1,2134924362	55	0	0	0	215	3	0	0	0	16,3591806814	-16,3591806814	275,027486302	3	37,421775131	288761	29,6509602887	248103	52,5689230169	464095	0	0	0	0	0	0	0	0	0,4227413362	0	0	3,9664154725	0	0	0,1510707301	3,957591086	0	0,0037334126	0	0,0001908113	0,001224687	0,0034737508	0,0004811406	0	1282	1
1920	1957	1	0	4	1	5	0,2145900169	0,2563074896	537	0	6,6877654665	55	454	0	4	2	0	0	1,3782736263	92	30	3	11,34167058	3,001304241	0,3567198258	0	1	3	45	25	80	3,9946588322	0	2,1598329208	0	0	5,6566405083	2,8236669522	7	4,0894369778	0	0,3499021345	119	3	24	0	0	9,3186889748	-9,3186889748	36,697747993	4	0	0	42,1804793996	381795	0	0	22,9015559219	163982	12,7350553239	105435	13,1689260184	110527	0	0	0	0,7323333739	2,3150237207	0	0,6177972329	0	0	0,6530899586	0	0,0004311023	0,0001160374	0,0018396357	0	0,0038712123	0,0007762908	0	666	0
1921	4875	3	2	8	5	13	0	0	324	2176,76059937	0	56	36	1	2	2	386	502	0,4500572425	51	22	3	6,6973442674	6,5941033103	24,9350129885	0	12	3	0	37	3	0	5,5491694509	1,427334704	0	3,0919637842	0	0	59	0,9396229228	3,6635076241	1,2667165187	123	3	13	1387	0	3,5881658572	-3,5881658572	478,302864728	0	39,3355718694	303529	0	0	0	0	3,0187340712	27333	0	0	18,2734151799	129818	8,1563767456	64134	0,3995710754	0	0,809516767	0,9274096517	0,7455619401	1,0506029473	6,8241967603	0	0,2366187634	0	0	0	0,0002236715	0	0	0,0026626439	396	1
1922	959	16	2	0	18	18	0,9511074667	0,257127118	0	1208,36526132	0,9177661515	61	1263	0	0	0	1528	2550	1,9507897431	127	55	0	0	9,1542417347	3,4669971478	0	0	0	7	0	0	1,5634179126	0	0	2,9428726646	3,004268805	0	1,1720187886	65	3,2097982029	1,8282431614	0	233	20	6	0	1,0411917452	4,9706886129	-3,9294968677	0	2	0	0	0	0	101,04515095	865143	0	0	0	0	0	0	12,0303644145	100971	0,4619521447	0,5124178916	1,0434881145	0,5384306483	1,5468194461	0	1,0374820104	3,7399607713	0	0,0008271177	0,0002641406	0,0011231166	0,0008304404	0	0	0	864,054991826	0
1923	2132	1	74	6	75	81	0,0025008993	0,2862597597	0	0	0	53	1522	0	0	12	0	198	1,161615736	187	88	11	2,2029377655	1,4016206488	2,4049828336	0	0	0	49	46	19	0,7204574272	1,1540210997	11,158945985	6,3030064595	3,9465536982	0,6572351082	0,0400484696	8	0,1912890453	0,1453191134	0,5577341195	0	1	13	0	2,8520947867	3,9617200956	-1,1096253089	553,58989306	0	0	0	11,2698506521	102008	44,7929520514	383515	2,0486414269	14668	10,3171839632	85417	32,7624228646	274976	17,2085808366	144432	0	0,5657888292	1,0053031302	2,2882215093	1,5546578085	1,1858016639	0	0	0	0,000654163	0	0	0,0001722758	0,0001853993	0	0	1110,88967577	0
1924	65	6	0	3	6	9	1	1	0	0	10,3949783883	53	2078	1	1	0	491	3487	1,2134667867	294	17	2	12,8955487737	3,0945077408	0	4	0	2	23	0	0	5,9733080935	3,5017438421	4,7766555182	11,6659404538	0	4,5442167125	2,9585236393	28	0,3182711722	1,1138631669	0,6853455416	172	3	18	1959	3,3488285284	1,9056595358	1,4431689927	689,778561551	1	0	0	51,3420224583	464720	120,97011576	1035740	4,9135235782	35182	0	0	0	0	0	0	0,7384129777	0,7926658726	4,0865230757	6,4093384997	0,4301248226	1,0975222647	0	1,0063152805	2,2635875463	0,0002017878	0,0005606136	8,70510069058e-05	1,82420181265e-05	0,0007461261	0	0	1304,89182328	1
1925	4660	0	0	2	0	2	0,372890924	1	348	0	1,7510307704	23	510	1	1	0	0	0	0	52	52	0	2,3291666686	0	0	1	1	0	0	27	33	0	4,8379753113	6,0116013164	1,181067804	0	0	1,6772797115	147	3,3892403167	1,6175908792	0,3664377245	108	3	0	1846	11,3493495467	1,7985465163	9,5508030304	0	3	126,519443763	976275	20,1462673406	168573	0	0	0	0	17,2961089944	132144	0	0	83,536817697	656861	0	1	0	1,3627019889	0	0	0,2977494674	1,9556663321	0	0,0005265579	0,000435952	0,000210803	0	0,0005322268	0	0,0056445314	766	1
1926	720	3	14	0	17	17	0	0,5953953878	0	479,312498887	0	69	1333	0	2	2	0	47	1,1870379896	56	37	7	0	5,5562126489	3,4432896594	0	5	2	26	0	0	1,6293872536	0	0	5,8571413638	2,6863611748	0	2,7090133727	36	2,035621004	1,5189200907	0	237	0	0	429	2,6105455598	0,3887787176	2,2217668422	260,900992967	0	6,7753989381	56497	0	0	0	0	2,0142745625	14422	0	0	0	0	6,1923576692	51972	0,2610354848	0,6455868801	2,0201737926	0,4762722034	1,0347970907	0,6180302576	0	0	1,3014045668	0,0006900117	0,0004322022	0	0	6,48499324607e-05	0,0002150201	0	1040,92026377	0
