	contract_id	cnt_blocks_1m	cnt_blocks_2m	cnt_blocks_3m	cnt_blocks_2m_sum	cnt_blocks_3m_sum	ratio_cnt_blocks_2m	ratio_cnt_blocks_3m	avg_block_3m	last_block	ratio_last_block_to_3m	age	contract_duration	cnt_active_services_now	cnt_active_services	cnt_canceled_services	avg_service_time	last_change_time	avg_service	cnt_contracts_in_area	cnt_active_contarcts_in_area	cnt_broken_contracts_in_area	credit_3m	credit_2m	credit_1m	cnt_transactions_3m	cnt_transactions_2m	cnt_transactions_1m	transaction_period_3m	transaction_period_2m	transaction_period_1m	avg_transaction_3m	avg_transaction_2m	avg_transaction_1m	last_transaction	ratio_last_transaction_to_3m	ratio_last_transaction_to_2m	ratio_last_transaction_to_1m	last_transaction_time	ratio_last_transaction_time_to_1m	ratio_last_transaction_time_to_2m	ratio_last_transaction_time_to_3m	cnt_favorite_transactions	cnt_types_of_transaction	cnt_tariff_plan	last_tariff_plan_change	tariff_payment_now	tariff_payment_before	diff_in_tariff_payments	avg_tariff_change_time	cnt_equip	traffic_activity_1m	open_sessions_1m	traffic_activity_2m	open_sessions_2m	traffic_activity_3m	open_sessions_3m	traffic_activity_1w	open_sessions_1w	traffic_activity_2w	open_sessions_2w	traffic_activity_3w	open_sessions_1m.1	traffic_activity_4w	open_sessions_4w	ratio_traffic_1m_to_3m	ratio_traffic_1m_to_2m	avg_daily_traffic_1m	avg_daily_traffic_2m	avg_daily_traffic_3m	avg_daily_traffic_1w	avg_daily_traffic_2w	avg_daily_traffic_3w	avg_daily_traffic_4w	avg_traffic_per_session_1m	avg_traffic_per_session_2m	avg_traffic_per_session_3m	avg_traffic_per_session_1w	avg_traffic_per_session_2w	avg_traffic_per_session_3w	avg_traffic_per_session_4w	ARPU	churn	churn_pred_prob
1252	4396	2	4	4	6	10	0,6894644376	0,3902001027	0	0	0	60	1142	1	0	2	917	1667	0,7897194249	218	14	2	0	0	6,2388331749	2	3	0	1	37	0	0,1526110725	12,0772465245	0	0	4,0880777007	0	0,1854897489	6	0,7888026801	4,1806102692	0,6273896779	338	3	13	515	1,8092764878	0	1,8092764878	0	0	32,9122700716	253964	0	0	0	0	0	0	0	0	75,8044804047	538530	0	0	0,3743848948	0,1803254451	1,2222607546	0	0	0	1,5639725694	0	0,12122592	0	0	0,0001448567	7,48845597013e-05	0,0049636413	0	0	666	1	0,6333333333
1253	3080	5	5	0	10	10	1	0,2880179566	0	0	0,7379692391	57	660	0	10	0	2105	2034	1,6222320532	14	5	0	0	0,6233229331	0	0	4	6	0	118	5	0	0	0	0	0	3,798006603	1,0515684304	22	0,9161590613	0,6206298887	0	53	2	9	448	0,7153614925	4,9886497417	-4,2732882492	556,899262239	0	88,7043076887	684478	0	0	11,7977844641	104154	0	0	0	0	31,5520539732	224152	0	0	0	0,7359268819	0,8658730399	0	1,4245767688	0	0,2706114289	0	1,3348932987	0,0020155523	0	0,000240097	0	0	0	0	150	0	0,6666666667
1254	5303	0	0	0	0	0	0,5156829342	0,3436473384	481	0	3,2301756162	53	2269	2	2	0	0	0	1,2408877539	222	109	9	18,3755500323	2,6846711116	2,1103883777	3	0	0	16	39	73	3,799572194	2,3283119316	1,1847999911	0	0	2,0017070679	0	7	0	1,0381473047	0	38	7	0	1044	0	3,3103234375	-3,3103234375	294,256359513	0	298,770615685	2305434	0	0	14,1014731946	124492	0	0	23,3468782499	178372	4,4350318442	31507	24,7849218391	194887	0,1298792484	1	0	2,4795622197	0,7728149317	0	0	6,9744034827	0	0	0	0,0003611326	0	0,003119862	0,0022161539	0,0042431886	1912	1	0,7266666667
1255	967	1	0	3	1	4	0	0,5969163894	0	0	0	23	404	1	0	0	836	574	1,0988968025	83	66	2	8,6084715617	8,84349293	0,6756117902	1	0	0	0	23	51	9,6361114739	0	0,0147838079	4,7945984259	0	2,9260150726	1,7125919173	48	1,5074109453	0	0	0	3	10	0	2,1299524996	5,2979736659	-3,1680211663	279,629141468	0	0	0	2,2342815257	20223	0	0	2,1184691446	15168	12,5438924936	103852	0	0	5,4691236729	45902	0,6737657008	0,2696969876	0	0	1,1029154649	0,27204334	0	0,2094031961	0	0	0,0001264513	0,0008101009	0,0002568767	0	4,90469795887e-05	0,0002765727	684	0	0,4
1256	836	3	8	0	11	11	0	0,1914397997	640	0	0,7379701372	60	1600	0	0	0	1776	0	0	146	62	2	17,131790119	0	13,179530619	11	4	6	0	42	9	0	8,7872965428	0	0	0	5,7898089926	0,3142114094	23	0	0	1,7922827341	0	0	8	152	0	3,4931146277	-3,4931146277	0	0	17,1928804459	143364	29,9414224067	271013	32,1946294709	275648	10,0799202758	72175	20,07487674	166202	0	0	3,6956675007	31017	0,3728950917	0	0	0	0	1,025308069	0	0,2486876842	0	0	0,0003215403	0	0,0005070997	0,0006046147	0	0	739,323784825	0	0,4633333333
1257	2684	1	3	0	4	4	0	0,7347464555	371	624,287128795	0	20	299	2	3	2	2401	3841	1,9062243381	214	103	10	0	8,063713265	4,884634125	20	12	3	71	36	16	0	0,7388796162	0	2,9376682066	14,2452111183	0,1551912221	0	0	0	1,3772677604	1,6661824421	90	8	14	757	0,2198775378	7,0901915517	-6,8703140139	547,558277784	0	215,587802986	1663562	1,1740872288	9824	72,9751929925	644248	0	0	48,0440658857	367061	20,123826966	142963	0	0	0,0777869879	0	0,7146736648	0	0	0	0	3,2919573591	0,4354232359	0	0,0019443085	0	6,90576650004e-05	0	0	0	438,984672704	1	0,6133333333
1258	692	5	17	1	22	23	0,0138763717	1	435	199,514752524	22,7090790357	22	667	0	0	1	0	2142	2,104790875	151	42	7	15,9193394382	0,8783579839	1,5893144844	0	0	0	9	33	2	2,5460013757	0	2,2217224321	0,2670364571	0,016427096	2,6223897651	2,5901501052	13	0,068066305	0	0,4097657826	354	4	13	0	5,2279680663	0	5,2279680663	456,358092788	0	251,323374037	2095679	0	0	121,054138322	1036459	18,0996785119	129599	7,993403452	66178	0	0	4,288902187	35997	1	0,2959134581	0	1,1362321104	0	0	0	0	1,1753311404	9,79747584593e-05	0,0016594086	0,0002774453	0,0002503128	5,75548851567e-05	0	0,0001730521	448	0	0,3833333333
1259	5065	3	0	5	3	8	1	0,6318688377	298	178,288891912	0,915142502	18	2360	0	1	1	626	0	0,9279951255	183	55	3	2,259306803	6,4695011918	0	0	29	14	16	0	46	1,1053558999	7,8751437461	0,5965408189	1,4980339867	1,2234696464	7,3341950957	0,6527348715	34	0,3361504421	0,3901818972	2,1000765982	28	0	0	272	0	0,2434996242	-0,2434996242	192,520826158	0	0	0	27,9542971321	233906	0	0	10,4755804677	94851	0	0	0,5536629281	3933	24,3624698047	191565	0	0	1,8650844851	2,3258031098	0,2492502718	9,8068834117	1,6983734803	0	1,4536491204	0,0027324887	0	0,000385961	3,1324891029e-05	0	0	0	1566	1	0,6233333333
1260	4212	0	0	0	0	0	0,1546819819	0,2918682123	0	192,687525584	0	21	1106	1	0	1	430	8345	1,2386268941	233	88	4	1,2744800559	1,9114121137	0	0	0	1	46	13	0	0	7,7411329069	1,6971193638	4,2142230633	0	1,0670592482	0	72	0	0	0,850968765	18	0	0	0	4,2329912435	3,0541356723	1,1788555712	215,425214308	0	0	0	109,120970932	913065	4,9681380518	43860	0	0	0	0	13,0937263359	93020	11,491904619	90362	0	1	0	1,7088197871	1,320897524	1,5122087682	3,4840744627	0	4,5592250282	0	0	0,0002777098	0	0	0	0,0013525692	1786	0	0,6133333333
1261	564	1	1	8	2	10	0,254542137	0	0	0	12,4924239439	59	1024	0	2	1	116	0	0	190	164	5	0	3,8655462677	1,1809370221	0	1	9	26	0	8	3,6433833049	6,6104035579	0,5844761268	7,6605918206	2,8995170487	1,9169247242	0	11	0	0	1,0045093636	270	0	0	1209	0	2,9439020678	-2,9439020678	757,739539335	0	1,3198138304	11005	26,0848653005	236106	26,2368529678	224638	12,1559117389	87040	19,4005101117	160619	0	0	0	0	0,1750778357	0	1,1126007862	0	0	1,0344669251	0	0	4,1050114657	9,1860545465e-05	0,0001342476	0,0007571932	0,0002684444	4,41554786518e-06	0	0,0003124509	0	1	0,2433333333
1262	241	0	0	2	0	2	0	1	0	0	0	45	715	1	0	0	622	1560	0,4158757715	127	17	2	8,9017052595	7,9104207342	3,4985284752	5	0	0	34	3	3	4,088683339	10,5204742144	0	4,1891646896	0	2,9625870618	0,844707446	27	0,6411296318	4,3912929853	0	26	4	8	536	0	1,1744776324	-1,1744776324	138,446829129	4	33,1468909567	276397	35,9241739628	325166	0	0	0	0	1,306360495	10815	0	0	20,9643545134	175955	0,5614087871	0	1,3377425233	0	0,0766100902	0,4964414639	0,1810829579	1,1345213864	0	0,0008241573	0,0001948641	0,0004357757	0	0,0008933388	0,0006537444	0,0032725647	3072	0	0,6233333333
1263	694	5	0	10	5	15	0,4116098037	1	176	636,539255903	52,1333829602	64	864	0	4	1	0	660	0,9928693317	34	29	1	0,0877430675	0	0	2	0	4	15	28	3	2,4846833358	9,7229981426	3,115958683	5,3160054092	0,4320071235	9,9601016115	1,5325912499	38	2,7896774008	0	0	237	0	12	358	0,622445253	0	0,622445253	130,795269423	0	0,6579266513	5486	0	0	0	0	0	0	0	0	41,0539424896	344568	0	0	0,1964354967	0,1505803101	1,438433536	0	0,3146937436	0	0	1,635558738	0	0	6,6686571287e-05	0,0007549552	0	0	0,0005186631	0	766,527317482	0	0,2633333333
1264	4293	0	6	0	6	6	0,4743232728	1	159	220,825807311	2,8968741604	61	1478	0	1	0	0	50	1,7424485185	74	52	0	0	4,9370680288	0,3061744303	0	0	6	27	0	0	0,2539685654	0,2549590603	0	0	4,4860929604	2,9912550236	0	0	0,6055358439	0	0	130	3	0	0	2,5336074309	4,690867898	-2,1572604671	544,859952239	3	89,6230670388	691567	0	0	6,8802662508	60741	1,7289486498	15654	0	0	7,6567142328	54394	0	0	0,8653728122	1	0	5,296807277	0	0	0	0,4106994508	0	0,0017194632	1,55934594905e-05	0	0,0010350846	0	0,0033406213	0,0011956805	506	1	0,7166666667
1265	322	6	0	0	6	6	1	0	0	0	14,3496287401	25	1450	1	0	0	304	0	2,4619438384	45	7	0	4,0145553096	5,5895678808	0	4	3	18	4	63	0	0	3,6065227912	4,2951284614	0	0,6008747525	0,3863744227	1,2356900515	30	3,6462250006	0,5068145762	0	304	1	8	267	1,0186319028	2,727459374	-1,7088274712	1215,44040511	2	0	0	151,793146556	1373950	0	0	0	0	0	0	6,9956685129	58715	17,1914699143	144289	0,2955208625	0,3336810347	0	1,3302556906	0	0	0	1,2674791866	0	0	0,0004155862	0,001362931	0,0004531937	0	0	0	400	0	0,3833333333
1266	4181	0	7	0	7	7	0,4233385542	0,6492805464	784	0	2,5505834613	55	1015	1	2	0	0	3209	0,8160073219	101	15	2	0	8,1603791149	0	0	21	0	4	0	34	0	7,141902884	2,7790434487	0	0	0	3,3905986222	1	0	0	0	9	4	0	1024	1,7997164025	4,3598006335	-2,5600842309	673,022600459	4	6,0383028115	46593	0	0	65,3404651781	576847	0	0	0	0	0	0	13,2466927035	104160	0,2247444805	0,6233885891	1,160161137	0	1,7605093982	0,8413174182	1,8540583188	2,873497232	4,5846537894	0	0	0,0004739465	0	0	0,000499198	0	952	0	0,4266666667
1267	1205	8	0	1	8	9	0	0,2846375237	339	636,749213032	0	27	888	0	7	0	0	801	0,7631234793	11	0	0	14,0725457287	0	5,5565491809	2	7	4	4	31	0	5,6443339059	0,329926394	11,9161947258	14,5162208786	6,7769748246	1,0726223795	2,3275614308	0	0	0	2,9816808702	0	0	0	115	0,561573019	0	0,561573019	53,7053216475	0	0	0	0	0	50,3847513605	431391	3,8667809012	27687	104,612301653	866100	0	0	18,4787958163	155093	0,1278292175	0,1843875988	0,5898843196	0	1,025214114	0,1283948105	4,493822839	1,1496785633	0	0	6,15709769809e-05	0	0,0002586391	0,0002173018	0	5,40366809145e-05	1590	0	0,4633333333
1268	272	7	3	5	10	15	0,036939192	0,3134572305	266	495,217077035	0	29	2435	0	0	0	529	898	0	19	18	0	4,7818334221	0,5722840176	0	0	21	0	9	34	0	0	4,5286494616	5,0527546929	1,9515445638	0	3,0781480899	0,3671800502	0	0,7880862263	0	0,5809599657	179	2	106	0	1,942126884	6,5547444458	-4,6126175618	421,73415251	0	24,0329654412	200400	0	0	8,2384808207	70537	0	0	3,0786856173	25488	0	0	7,4880861797	62847	0,1853295455	0	0,2064625801	0	3,8315242285	0	0,7950435615	0,2776711996	0	0,0003560551	0	0,0005637693	4,89689434308e-05	0,0007705137	0,000952423	0	900	0	0,3933333333
1269	4692	1	0	17	1	18	0,2195129813	0,644930996	0	0	2,3362518094	33	2162	0	1	2	787	1861	0,772838946	165	36	4	7,3921290357	0	0	0	2	3	0	82	0	1,5523059853	5,5566706693	0	0,5840975149	0	0,4047218146	0	22	0	2,1867273288	0	110	4	16	0	0	0	0	768,508668604	2	5,6156183002	43332	0	0	20,6640811544	182429	0	0	0	0	21,0605201221	149618	0	0	0,0152959577	0	0	2,147687623	0	0	0,1582044095	0	4,9705825206	0,0043188136	0	0,0007197321	0,0003654576	0	0,0019939875	9,0114378191e-05	738	0	0,7766666667
1270	1425	1	0	0	1	1	0	0,4445346006	608	48,2763854383	0	62	1433	0	0	0	0	0	0,9967103681	92	49	9	3,2926483007	0	2,0667364779	8	5	0	7	23	44	0	8,5012337112	0,2645893739	6,3282354041	2,8835011137	0	0	24	2,4145871922	2,005599324	0	245	1	7	0	3,5181679988	0,5774504925	2,9407175063	463,493491324	1	90,8745243246	757764	41,2805270303	373649	0	0	0	0	0	0	0	0	15,9529267132	133893	0,2769270521	0	0	0	0	0	0	0	1,3798367534	0,0005039627	0,0001026493	0,000710111	0,0002281234	0,0001101573	8,22980307337e-05	0	1078,64206793	0	0,3133333333
1271	609	0	0	0	0	0	0,0350002357	1	0	0	0	35	1437	0	0	1	19	3690	0,9497818322	121	85	3	0	8,9767045018	0	5	4	5	0	15	14	2,4722732696	6,0205738507	3,6844137789	0,6382196959	8,9268469585	2,8860022943	0,7962288151	0	0,7352401208	1,1130767949	0,7429509341	0	1	9	213	0	1,7328601645	-1,7328601645	1529,77045279	2	0	0	110,931271627	1004090	67,7797153192	580326	0,9408835632	6737	0,4214748941	3489	0	0	0	0	0,4390704382	0,4791915065	0	0	0	0	0,1327338795	1,7255883282	4,4758391068	0,0002873811	1,25282451802e-05	0,0012832296	0	0	0,0003326536	0,0004370921	638	1	0,46
1272	3485	3	8	8	11	19	0	0,2829553497	0	691,964377945	0	71	2980	0	0	0	401	69	2,1362091892	30	12	1	0	30,8300284901	1,9396559488	0	0	0	0	10	22	0,2239502816	0	0,7841908314	0	3,1747065014	0	2,6856198258	76	1,6253843026	1,0190605741	0	0	4	0	725	0	3,8226825413	-3,8226825413	60,1706012755	0	0	0	0	0	70,3080507163	620702	4,9841123547	45128	0	0	14,2930433778	101540	0	0	0,1390381315	0,0272945719	0	0,0312320206	0,4925878845	0,9556035256	0,5502507316	1,7285535204	0,5929147377	0,0024920717	0	8,81384401509e-05	0,0004668886	0,0095040164	0	0,0055472602	492	1	0,6933333333
1273	64	2	0	2	2	4	0	0,5882645008	291	0	5,9742574334	32	3219	0	3	3	0	0	1,2418407784	76	75	13	0	8,2244208373	3,6684400563	3	16	0	26	42	0	0	3,2158162961	0	3,8808699509	0,7695270248	0,2288217436	0,4220056473	41	7,0097753248	0,8495976061	0,8219345879	0	4	4	404	2,762228862	0	2,762228862	220,953151598	0	92,6519421914	772585	0	0	36,1023474193	309106	0	0	11,4692399258	94955	49,2786110117	413598	1,265061289	10617	0	0,447741845	3,2004666672	2,3588646386	1,2576104671	0,7052732086	0,1422048277	0	1,9499007274	0	0,0010842455	0,0001764005	0	0	0	0,0023913343	956	0	0,7166666667
1274	4070	0	0	0	0	0	1	0	248	75,0554607524	6,6027319865	25	910	0	0	0	805	0	1,1413296563	151	106	12	1,591087019	8,9178029108	0	0	3	0	0	37	19	0	0	10,8515564258	3,6119730852	0	0	0	3	1,9180597423	4,6733471511	1,1901766416	111	0	3	1712	0,878580309	7,2280184593	-6,3494381503	254,178262707	0	38,2551922403	295192	0	0	0	0	4,7641841536	43137	26,8500397732	205137	1,7915113255	12727	0	0	1	0,1247512643	0,9406776235	0	0	0,4923067882	0,7888752109	7,4811374511	0	1,71554733331e-05	0	0,0001416431	0,0003127957	0,0031772201	0	0	500	1	0,6266666667
1275	5253	4	0	0	4	4	0	0,4740785585	0	301,180684018	1,4652269158	26	544	1	3	0	1307	0	0	159	25	0	15,6763198203	8,066295854	6,6991996921	3	0	1	33	35	21	0	0	0	0	0	0	0	86	2,2166757686	2,1545510249	0	674	5	0	920	1,1154972661	2,1017954479	-0,9862981818	162,330810127	0	41,4549321147	319882	16,7635141035	140268	0	0	0	0	0	0	0	0	65,2557523454	513115	0	0,5711427328	0	2,777062522	0	0	10,809236182	0,3341799733	1,7330466285	0,0004694218	0,0017241761	0	3,1353689977e-05	0	0	0,0016489576	1974	0	0,66
1276	3294	0	9	7	9	16	0,0476871475	0	0	0	1,0104308502	37	1133	1	0	0	0	3737	0,9052243099	206	140	1	3,786518375	2,9324764854	0	0	4	3	2	43	49	8,0993222192	2,6147309195	1,3751216556	4,4049411003	8,9785456679	0,865510267	0,7019543417	52	2,6462336283	0,6829434503	0	351	3	0	189	0,3922054805	2,6133839249	-2,2211784444	398,441880973	0	0	0	48,4925172678	405759	6,6887699883	59050	0	0	8,6270139714	65911	2,8052398901	19928	37,4026895661	294102	0,5538612286	0,3851380823	0	0	0	0,3211423192	1,5545004698	0	0	0	0	0,0001484643	0	0,0018982023	0,0014875273	0,0022349611	866	0	0,72
1277	221	0	0	1	0	1	0,7167575816	0	727	132,494630244	7,8125386321	75	2097	0	0	0	1466	1112	0,7819331652	230	53	0	2,7608916921	4,5146385077	8,0305104809	5	7	0	45	0	0	1,9750676392	0	6,4476903197	51,6005055492	1,6193922749	2,1890648393	0,9238988942	75	0	4,7959883619	1,1658733692	154	0	5	0	1,0901557794	0	1,0901557794	381,035017034	0	68,13249515	568128	40,3917389187	365604	0	0	0	0	1,0403770967	8613	6,4591872995	54212	2,7116705507	22759	0,8616334338	0	0	1,1976809989	0	2,8052273369	0,7327984029	0,0173332921	0	0,0002283637	0	0,0001253623	9,54125332559e-05	8,7602031097e-05	0	0,0007132401	1316,07257432	0	0,3333333333
1278	4632	5	0	0	5	5	0,4623352981	0,4556909077	903	765,291833049	0	29	252	0	0	0	0	0	1,09532223	17	10	0	0,6952956552	0	0,9058271659	11	14	5	21	0	114	3,3600917522	0,0083381864	2,5888980237	7,417551535	0	0	3,1983202161	20	0	0,5258180657	0	58	4	0	0	5,5674099152	0	5,5674099152	553,348638481	0	69,1508637765	533595	20,5005942943	171537	104,634065105	923743	4,7291702713	42820	13,2291435433	101072	8,2583780384	58669	0	0	1	0	0	5,6162601369	0	2,8012031285	0	1,1405416968	4,6151452553	0,0024701952	0	0	0,0004263992	0	0	0,0025008901	552	1	0,6433333333
1279	385	10	0	22	10	32	0	0	0	0	4,1173987325	55	1149	1	3	0	0	0	0,465197518	91	14	0	4,5270999302	3,4132729411	0	6	3	0	37	23	5	6,1385514455	1,4455230807	0	2,4484624201	0	1,3403824478	1,7487817673	3	1,2429975658	2,9780289024	0,1657912928	161	2	0	192	3,611212936	0,2410584219	3,3701545141	134,770129324	1	6,7053246753	55912	28,9989084684	262482	0	0	8,2469268862	59050	13,7906763624	114175	13,9709916754	117259	0	0	0	0,1609639124	0,1460077527	0	0	0	0,740105354	0,9991224677	1,7678545843	0	0,0005956398	0	0,000596201	0	0,0003905374	0,0008999245	1498,80186823	0	0,3
1280	1196	4	0	0	4	4	0,4986035685	0	184	636,452139791	67,4300141089	40	3167	0	2	0	0	0	0,6917111729	96	39	1	0	5,0742582089	1,4138935129	1	8	0	0	27	0	5,242671914	1,8741422533	0	0	0,2496065689	0	0,9125904648	18	3,9162806085	1,5320555243	0,1675473784	284	4	0	0	0	2,0718790727	-2,0718790727	0	3	0	0	0	0	69,1799408702	592315	28,0044131529	200520	9,1631537885	75863	3,6298578926	30465	2,4059594419	20193	0,7994221499	0,1805832256	0,1274580264	0	0,7134942706	0,3214429776	0,7052380645	0,5753727703	1,397758753	0,0010249089	0	0	0,0004707632	0,0003347342	0,00032225	0,0009205917	104	0	0,34
1281	685	1	3	1	4	5	0,4050697581	0,7244806265	0	0	4,415846367	67	2612	1	0	0	0	263	1,1523720868	92	78	0	7,4249922196	7,9389135466	0	0	14	43	3	38	39	0,6267221111	4,8395565843	2,6048177708	3,7699325404	2,3508292538	1,1663455652	0,1860736043	55	0,9821563476	4,9280033636	0,6485561016	137	0	48	213	0	0	0	146,235779051	0	10,1507964449	84643	0	0	29,3552175173	251337	0	0	3,1431074539	26022	0	0	3,0838116006	25882	0,3716229656	0,0062896019	0	2,5354903553	0	0,9360044346	0	0	0,2750613252	0	0	0	0,0013573697	0	3,43566578121e-05	0	0	0	0,4266666667
1282	1442	2	11	1	13	14	0,347310063	0,8408180454	1230	0	0	33	3137	0	3	0	0	2007	1,2314571801	145	49	4	4,6474757974	0	5,518061226	0	4	0	25	20	0	3,5863553188	0	0	16,8804025888	5,8251011956	0	3,0369326096	126	0	0	0,7959988427	222	3	3	58	4,2233308718	4,9248112867	-0,7014804148	487,979667846	0	85,1527873697	710053	0	0	0	0	0	0	0	0	1,6399068625	13763	0	0	0,1632787923	0,028564143	2,1302544731	2,0476243418	0	0,7285435367	0	0	0	0	0,0002495604	7,84925699349e-05	0	0	0	0	2336	0	0,46
1283	503	0	9	0	9	9	0	1	0	1031,76368247	8,4774819166	34	2633	0	4	1	0	0	0,3454381631	134	82	10	0	10,0297907044	6,3280420215	16	8	0	4	0	9	1,6667914956	3,7915078667	0	3,6110606708	0	0	2,0246206154	0	0,5957565884	0	3,8070481422	98	0	17	559	0	1,44376316	-1,44376316	308,350635088	7	42,701358597	356068	0	0	68,6054928558	587396	9,369255132	67086	3,3607923345	27824	0	0	0	0	1	0	0	0,9668207365	0	0	0	0,3210947492	0	0	0	0	0,0009221926	0,0004884968	0	0,0005117001	1458	0	0,2433333333
1284	954	6	1	2	7	9	0,2213101491	1	0	490,857087699	11,205613492	76	3024	0	0	0	676	643	1,631297976	227	75	12	3,165151501	9,0471133054	0,1988651914	0	0	0	0	0	0	0	0	0	0	0	1,1405425666	1,6198177905	1	0	0,8026289051	2,3444254945	111	2	4	0	12,2646898405	1,9665219257	10,2981679147	0	2	0	0	13,2221229732	119679	162,423547515	1390662	0	0	0	0	0	0	5,4437530508	45689	0	0	0,3515749496	0	0	0,5840777382	1,2029072437	0,0168235079	0,8765089933	3,60793486799e-05	0	0,0004194008	0,0003287523	0,0002799652	0	0	0	0	0,2666666667
1285	3962	0	0	0	0	0	0	0	0	1017,95850077	0	44	552	5	0	3	697	0	0	127	120	7	7,3324032517	12,6722762842	0	12	7	4	1	0	48	0,4266370483	1,3848816154	0	0	3,7599635537	0	1,8200279229	0	0,385722427	1,2358806917	0	36	5	28	0	2,7058962295	1,3005129894	1,4053832401	0	1	0	0	0	0	133,502542847	1178604	0,1699782282	1539	0	0	0	0	0	0	0	0,9937808535	0,1303114737	1,8071503049	0	0	1,6909936273	0	1,1353395848	0	0,0006136139	0,0003483275	0	0	0,0010270886	0	1032	1	0,52
1286	752	3	0	0	3	3	0,5480815603	0,1608175848	0	717,11405942	0	57	1427	0	2	0	159	27	1,2060429403	68	25	2	13,4236803284	5,4469600628	1,6105208599	4	14	1	0	18	12	3,8984393234	7,7547903327	1,8371567847	1,498542839	0	0,9605653079	0	25	1,9161492485	0	0	89	7	13	245	1,065855493	4,4455650779	-3,3797095849	144,688253742	0	14,4472100638	120469	23,4775127365	212505	60,4548083795	517611	0	0	0,0942641157	780	0	0	0	0	0,2972277176	1	0	0,6174324436	0	2,2995604582	1,3365804942	0,9924710174	0	0,0002612498	0,0005557321	0	9,86000131867e-05	0	0,0009119656	0,0004113983	1570,14225891	0	0,2633333333
1287	3896	0	2	1	2	3	0,2326834104	0,6698349575	383	1244,8957229	0	47	2234	1	5	2	0	0	0,3487388244	151	17	1	0	4,1582116981	5,6249494548	6	0	4	29	3	22	1,867095539	7,9465678047	0	5,3091694411	7,4617681659	0	3,9895987782	12	0	0,3122513635	0,599402009	168	3	1	0	0	6,1715194334	-6,1715194334	204,572684602	0	0	0	2,7649993982	23136	19,9441739541	176073	4,7059901673	42610	6,9909673606	53411	0,0402997859	286	30,1722118662	237248	0,2837305763	0	0,2879371006	0	5,4415101347	0	0	0	0,8243412122	0,0017151516	0,0007577097	0	0	0	0,0035169691	0	794	0	0,7066666667
1288	1523	2	0	4	2	6	0,3680324668	1	1209	0	0	41	2275	1	0	0	0	0	1,5032608318	143	85	9	5,7503272088	8,9413537895	0	3	2	21	35	24	0	0	10,5052750276	0	0	1,4385237619	0	0	6	2,5791870512	1,418369604	0,8612596941	197	5	4	528	1,3065517007	2,1009559812	-0,7944042805	155,373719771	0	0	0	0	0	0	0	34,5225344709	247192	4,6185906764	38237	6,5298869516	54805	3,9100260854	32817	0,5038507964	0,6151485633	0	0	0,9145479954	0	0	1,7225570155	0,3341797735	0	0,0001136661	0	0	0	0,0003219768	0	825,222880663	0	0,33
1289	1633	6	8	0	14	14	1	0,6965833937	51	0	37,4119170627	49	1120	1	3	0	175	704	1,1777480423	124	51	1	1,8630995533	5,3976042751	6,3871089759	0	0	3	51	2	10	0	6,7939254782	0	13,2927382213	0	3,4946446542	1,7741517315	41	1,2312181715	5,2732963244	0	785	1	12	76	1,8492434964	0,5839920649	1,2652514315	176,994687264	0	62,8879274841	524395	32,0403283039	290012	124,143124823	1062907	6,4343644108	46072	6,9018803415	57141	14,767877808	123947	0	0	0	0,6181902349	0	0	0	0	0,330320802	0,8513467829	0	5,6220147741e-05	0	0,0007744402	0	0	0	0	1148	0	0,33
1290	4798	3	7	4	10	14	1	1	320	1110,42169121	2,6036159088	65	1941	0	0	0	79	0	0,625945786	195	8	0	1,4232594069	6,8204844404	12,4560094078	0	0	2	17	19	67	0	0	1,0248273058	0	0,3066240301	0	0	22	1,5682382888	3,7900998434	1,4499156585	536	5	23	726	5,6406136641	0	5,6406136641	54,6058001264	4	0	0	32,9455968503	275671	85,7060363577	756640	3,5333889468	31993	3,5478082595	27105	36,3491108882	258231	15,7000899701	123452	0,7133347468	0	1,1787068539	2,8695643989	1,7890791561	0,309982808	0,1104466823	1,6317504269	2,9285727431	0	0	0	0	0	0	0,0055989039	1244	1	0,6266666667
1291	1846	3	5	0	8	8	1	1	354	0	0	46	3314	0	0	0	0	1865	1,4629997978	7	6	0	5,4262728613	6,9695196264	3,2781141041	18	3	0	26	38	5	14,8990369525	9,6692294157	1,9603102799	0	1,3037934457	0	0	27	0,9636990281	0	0,7449856183	76	3	4	910	5,0018788841	9,2979597768	-4,2960808927	0	0	70,2178635098	585517	40,3554007225	365275	0	0	4,4575453098	31917	0	0	2,136740877	17933	21,212948326	178041	0,2149933238	0,5811817406	0	2,9346744844	2,3956421533	0	0	4,7013654336	0	0,0001525099	0,0001271263	0,0009473071	0,00027931	0	0	8,13664008045e-05	306	1	0,45
1292	5082	5	2	0	7	7	0	0,3519474393	356	1198,17507256	1,3202109763	45	22	1	3	0	10	0	1,1363489625	200	158	13	4,6880985619	18,4976411148	18,6258835856	8	0	10	66	17	5	2,3613269508	0	0	1,64101039	0	4,4045628121	1,8081873272	0	1,5724007803	2,7898412368	0,4188039281	660	4	11	0	4,2106922213	20,3528794913	-16,14218727	0	0	108,787370584	839447	19,5574069974	163645	36,8226609043	325082	0	0	18,3551956171	140235	0	0	0	0	0,0879559446	0	0	0	5,9347294061	0,8631163663	1,3740303741	0,709611986	0	0	0,0030503296	0,0002308365	0,0003956037	0,0015189539	0,0011829411	0	948	1	0,5866666667
